customer_id,churn_probability,risk_level,tenure_months,support_tickets_90d,late_payments_6m,usage_drop_30d,nps_score,contract,payment_method,top_drivers
C004490,0.3571,low,12,1,1,0.201,95,one_year,credit_card,total_charges(+86.00); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004491,0.9194,high,12,2,2,0.191,43,month_to_month,credit_card,total_charges(+98.28); support_tickets_90d(+0.72); late_payments_6m(+0.55)
C004492,0.9247,high,42,3,1,0.189,-1,month_to_month,boleto,total_charges(+376.85); support_tickets_90d(+1.09); nps_score(+0.51)
C004493,0.7676,high,16,1,1,0.279,33,month_to_month,pix,total_charges(+154.93); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004494,0.6009,medium,19,3,0,-0.187,45,one_year,pix,total_charges(+136.56); support_tickets_90d(+1.09)
C004495,0.2152,low,38,0,0,-0.123,74,two_year,boleto,total_charges(+131.39)
C004496,0.8423,high,20,0,1,0.059,6,month_to_month,credit_card,total_charges(+164.85); late_payments_6m(+0.27); usage_drop_30d(+0.01)
C004497,0.6429,medium,24,0,0,0.271,-1,two_year,boleto,total_charges(+254.66); nps_score(+0.51); usage_drop_30d(+0.05)
C004498,0.7238,medium,15,0,0,0.271,3,month_to_month,pix,total_charges(+149.52); usage_drop_30d(+0.05); has_premium(+0.00)
C004499,0.815,high,21,1,1,0.042,0,month_to_month,credit_card,total_charges(+276.66); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004500,0.679,medium,42,2,1,0.23,-1,one_year,credit_card,total_charges(+656.44); support_tickets_90d(+0.72); nps_score(+0.51)
C004501,0.6891,medium,33,1,1,-0.026,27,month_to_month,credit_card,total_charges(+390.75); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004502,0.634,medium,60,0,0,-0.099,5,month_to_month,credit_card,total_charges(+821.09); has_premium(+0.00)
C004503,0.6015,medium,47,1,2,-0.189,18,one_year,pix,total_charges(+560.12); late_payments_6m(+0.55); support_tickets_90d(+0.36)
C004504,0.5414,medium,2,1,0,0.025,86,month_to_month,credit_card,total_charges(+25.91); support_tickets_90d(+0.36); usage_drop_30d(+0.00)
C004505,0.7052,medium,23,1,0,-0.012,-14,two_year,boleto,total_charges(+350.83); nps_score(+7.12); support_tickets_90d(+0.36)
C004506,0.9345,high,18,2,4,0.231,32,month_to_month,credit_card,total_charges(+225.40); late_payments_6m(+1.10); support_tickets_90d(+0.72)
C004507,0.8663,high,36,1,0,0.151,-20,month_to_month,credit_card,total_charges(+419.66); nps_score(+10.18); support_tickets_90d(+0.36)
C004508,0.8431,high,16,1,0,0.06,52,month_to_month,boleto,total_charges(+145.07); support_tickets_90d(+0.36); usage_drop_30d(+0.01)
C004509,0.4619,low,58,0,0,0.06,59,month_to_month,credit_card,total_charges(+539.40); usage_drop_30d(+0.01); has_premium(+0.00)
C004510,0.771,high,18,2,0,-0.025,-10,one_year,boleto,total_charges(+153.91); nps_score(+5.09); support_tickets_90d(+0.72)
C004511,0.7794,high,32,1,0,-0.27,-4,month_to_month,credit_card,total_charges(+363.49); nps_score(+2.04); support_tickets_90d(+0.36)
C004512,0.6706,medium,8,1,0,-0.163,43,two_year,boleto,total_charges(+71.21); support_tickets_90d(+0.36)
C004513,0.6702,medium,55,1,1,0.192,10,month_to_month,pix,total_charges(+493.29); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004514,0.5757,medium,55,2,2,0.025,70,month_to_month,credit_card,total_charges(+128.87); support_tickets_90d(+0.72); late_payments_6m(+0.55)
C004515,0.5255,medium,48,0,0,-0.186,-22,one_year,credit_card,total_charges(+702.75); nps_score(+11.19)
C004516,0.6692,medium,22,2,0,0.296,58,month_to_month,pix,total_charges(+200.75); support_tickets_90d(+0.72); usage_drop_30d(+0.06)
C004517,0.9077,high,4,3,2,0.356,98,month_to_month,credit_card,total_charges(+42.16); support_tickets_90d(+1.09); late_payments_6m(+0.55)
C004518,0.7085,medium,43,0,2,0.267,34,month_to_month,credit_card,total_charges(+596.85); late_payments_6m(+0.55); usage_drop_30d(+0.05)
C004519,0.9102,high,26,2,1,0.126,-2,month_to_month,pix,total_charges(+273.10); nps_score(+1.02); support_tickets_90d(+0.72)
C004520,0.7803,high,60,1,0,0.102,-7,month_to_month,credit_card,total_charges(+837.97); nps_score(+3.56); support_tickets_90d(+0.36)
C004521,0.678,medium,42,2,1,0.046,14,two_year,boleto,total_charges(+245.03); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C004522,0.8834,high,33,2,2,0.079,44,month_to_month,credit_card,total_charges(+554.85); support_tickets_90d(+0.72); late_payments_6m(+0.55)
C004523,0.8853,high,60,1,1,0.163,-32,month_to_month,boleto,total_charges(+770.81); nps_score(+16.28); support_tickets_90d(+0.36)
C004524,0.8974,high,49,2,0,0.177,9,month_to_month,boleto,total_charges(+499.40); support_tickets_90d(+0.72); usage_drop_30d(+0.03)
C004525,0.6622,medium,28,2,0,0.132,25,two_year,credit_card,total_charges(+389.56); support_tickets_90d(+0.72); usage_drop_30d(+0.02)
C004526,0.7496,medium,2,1,2,-0.54,74,month_to_month,boleto,total_charges(+13.82); late_payments_6m(+0.55); support_tickets_90d(+0.36)
C004527,0.6522,medium,6,0,0,0.257,85,month_to_month,credit_card,total_charges(+56.71); usage_drop_30d(+0.05)
C004528,0.8994,high,27,1,2,0.086,15,month_to_month,credit_card,total_charges(+376.06); late_payments_6m(+0.55); support_tickets_90d(+0.36)
C004529,0.732,medium,34,3,0,-0.194,-19,one_year,pix,total_charges(+128.08); nps_score(+9.67); support_tickets_90d(+1.09)
C004530,0.9076,high,2,3,0,0.086,25,month_to_month,pix,total_charges(+21.85); support_tickets_90d(+1.09); usage_drop_30d(+0.02)
C004531,0.6653,medium,8,1,0,0.104,26,one_year,boleto,total_charges(+92.48); support_tickets_90d(+0.36); usage_drop_30d(+0.02)
C004532,0.6977,medium,43,1,0,-0.233,62,month_to_month,boleto,total_charges(+659.27); support_tickets_90d(+0.36)
C004533,0.4277,low,46,1,1,-0.066,4,two_year,credit_card,total_charges(+210.01); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004534,0.8451,high,2,1,0,-0.149,-15,two_year,boleto,total_charges(+32.82); nps_score(+7.63); support_tickets_90d(+0.36)
C004535,0.7993,high,31,2,1,-0.125,20,one_year,boleto,total_charges(+249.60); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C004536,0.8862,high,5,3,1,0.153,8,one_year,credit_card,total_charges(+35.42); support_tickets_90d(+1.09); late_payments_6m(+0.27)
C004537,0.509,medium,44,1,0,-0.062,7,one_year,credit_card,total_charges(+256.89); support_tickets_90d(+0.36)
C004538,0.7221,medium,51,3,0,0.067,-10,one_year,credit_card,total_charges(+316.29); nps_score(+5.09); support_tickets_90d(+1.09)
C004539,0.9331,high,53,4,0,0.183,-24,month_to_month,credit_card,total_charges(+569.20); nps_score(+12.21); support_tickets_90d(+1.45)
C004540,0.6726,medium,36,1,1,-0.028,41,one_year,boleto,total_charges(+223.13); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004541,0.5544,medium,38,0,0,0.19,29,month_to_month,credit_card,total_charges(+442.15); usage_drop_30d(+0.04); has_premium(+0.00)
C004542,0.6844,medium,56,2,0,0.294,-8,one_year,boleto,total_charges(+416.60); nps_score(+4.07); support_tickets_90d(+0.72)
C004543,0.7993,high,37,2,1,0.202,49,month_to_month,pix,total_charges(+215.36); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C004544,0.8385,high,27,0,2,0.158,-44,one_year,pix,total_charges(+213.62); nps_score(+22.39); late_payments_6m(+0.55)
C004545,0.6515,medium,46,1,0,0.204,6,month_to_month,pix,total_charges(+480.80); support_tickets_90d(+0.36); usage_drop_30d(+0.04)
C004546,0.7318,medium,36,0,1,0.121,28,month_to_month,pix,total_charges(+316.44); late_payments_6m(+0.27); usage_drop_30d(+0.02)
C004547,0.7635,high,51,1,2,0.203,59,month_to_month,credit_card,total_charges(+489.85); late_payments_6m(+0.55); support_tickets_90d(+0.36)
C004548,0.5871,medium,32,1,0,-0.161,1,one_year,boleto,total_charges(+370.94); support_tickets_90d(+0.36)
C004549,0.782,high,53,2,0,0.037,59,month_to_month,boleto,total_charges(+680.74); support_tickets_90d(+0.72); usage_drop_30d(+0.01)
C004550,0.8011,high,3,1,1,0.121,-3,two_year,pix,total_charges(+25.23); nps_score(+1.53); support_tickets_90d(+0.36)
C004551,0.7315,medium,3,0,1,0.037,49,one_year,boleto,total_charges(+22.73); late_payments_6m(+0.27); usage_drop_30d(+0.01)
C004552,0.4886,low,6,0,0,0.5,79,two_year,credit_card,total_charges(+54.56); usage_drop_30d(+0.09)
C004553,0.4849,low,34,1,0,0.016,-15,two_year,pix,total_charges(+366.74); nps_score(+7.63); support_tickets_90d(+0.36)
C004554,0.7654,high,43,0,1,-0.271,25,month_to_month,boleto,total_charges(+218.14); late_payments_6m(+0.27); has_premium(+0.00)
C004555,0.7335,medium,13,0,3,0.06,39,two_year,credit_card,total_charges(+89.11); late_payments_6m(+0.82); usage_drop_30d(+0.01)
C004556,0.9667,high,10,2,0,0.199,-24,month_to_month,boleto,total_charges(+68.17); nps_score(+12.21); support_tickets_90d(+0.72)
C004557,0.6137,medium,52,1,0,-0.107,35,month_to_month,boleto,total_charges(+457.10); support_tickets_90d(+0.36)
C004558,0.8169,high,46,0,0,0.043,0,month_to_month,boleto,total_charges(+333.25); usage_drop_30d(+0.01)
C004559,0.8582,high,39,1,1,0.037,-10,month_to_month,pix,total_charges(+452.31); nps_score(+5.09); support_tickets_90d(+0.36)
C004560,0.9153,high,30,1,1,0.039,5,month_to_month,boleto,total_charges(+133.68); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004561,0.8366,high,26,2,0,-0.058,3,month_to_month,pix,total_charges(+127.51); support_tickets_90d(+0.72)
C004562,0.5733,medium,2,1,1,0.247,48,two_year,credit_card,total_charges(+14.31); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004563,0.8404,high,12,0,0,0.44,20,month_to_month,credit_card,total_charges(+113.03); usage_drop_30d(+0.08)
C004564,0.1671,low,54,0,1,-0.101,100,two_year,credit_card,total_charges(+276.75); late_payments_6m(+0.27)
C004565,0.5544,medium,21,1,1,-0.185,1,one_year,credit_card,total_charges(+162.88); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004566,0.3219,low,43,2,0,-0.029,37,two_year,pix,total_charges(+356.83); support_tickets_90d(+0.72)
C004567,0.729,medium,43,1,0,0.303,15,one_year,boleto,total_charges(+347.25); support_tickets_90d(+0.36); usage_drop_30d(+0.06)
C004568,0.8045,high,19,1,1,0.004,-25,two_year,credit_card,total_charges(+185.02); nps_score(+12.72); support_tickets_90d(+0.36)
C004569,0.5482,medium,13,1,0,0.116,76,month_to_month,credit_card,total_charges(+97.33); support_tickets_90d(+0.36); usage_drop_30d(+0.02)
C004570,0.7521,high,42,2,0,-0.114,24,month_to_month,pix,total_charges(+590.46); support_tickets_90d(+0.72); has_premium(+0.00)
C004571,0.9418,high,6,1,1,0.371,-7,month_to_month,credit_card,total_charges(+58.35); nps_score(+3.56); support_tickets_90d(+0.36)
C004572,0.7893,high,30,1,1,-0.003,34,month_to_month,credit_card,total_charges(+212.39); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004573,0.5879,medium,54,1,0,0.095,56,month_to_month,boleto,total_charges(+525.60); support_tickets_90d(+0.36); usage_drop_30d(+0.02)
C004574,0.8331,high,43,0,0,-0.093,-10,month_to_month,boleto,total_charges(+427.27); nps_score(+5.09)
C004575,0.3769,low,46,0,0,-0.111,22,two_year,credit_card,total_charges(+608.15); has_premium(+0.00)
C004576,0.5616,medium,5,0,0,0.049,56,month_to_month,credit_card,total_charges(+41.80); usage_drop_30d(+0.01); has_premium(+0.00)
C004577,0.559,medium,12,2,0,0.069,26,two_year,credit_card,total_charges(+147.00); support_tickets_90d(+0.72); usage_drop_30d(+0.01)
C004578,0.8502,high,17,1,1,0.205,39,month_to_month,credit_card,total_charges(+166.27); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004579,0.7947,high,18,4,0,-0.254,11,one_year,credit_card,total_charges(+256.86); support_tickets_90d(+1.45)
C004580,0.8757,high,12,2,0,-0.121,-35,month_to_month,credit_card,total_charges(+159.93); nps_score(+17.81); support_tickets_90d(+0.72)
C004581,0.4332,low,59,1,0,-0.074,11,two_year,credit_card,total_charges(+610.16); support_tickets_90d(+0.36)
C004582,0.6666,medium,10,2,0,0.072,0,one_year,credit_card,total_charges(+82.12); support_tickets_90d(+0.72); usage_drop_30d(+0.01)
C004583,0.7657,high,43,0,0,-0.153,16,month_to_month,boleto,total_charges(+473.89)
C004584,0.4451,low,36,1,0,0.033,1,two_year,credit_card,total_charges(+327.51); support_tickets_90d(+0.36); usage_drop_30d(+0.01)
C004585,0.7309,medium,37,1,0,-0.066,26,month_to_month,credit_card,total_charges(+544.77); support_tickets_90d(+0.36)
C004586,0.6699,medium,13,1,0,0.026,8,two_year,credit_card,total_charges(+129.18); support_tickets_90d(+0.36); usage_drop_30d(+0.00)
C004587,0.6372,medium,19,0,0,-0.089,48,month_to_month,credit_card,total_charges(+160.74)
C004588,0.7708,high,37,1,0,-0.132,42,month_to_month,boleto,total_charges(+292.22); support_tickets_90d(+0.36)
C004589,0.7961,high,18,1,0,0.101,-12,month_to_month,credit_card,total_charges(+112.29); nps_score(+6.11); support_tickets_90d(+0.36)
C004590,0.1988,low,42,0,0,0.25,64,one_year,pix,total_charges(+470.58); usage_drop_30d(+0.05)
C004591,0.8394,high,3,2,0,0.196,-5,one_year,boleto,total_charges(+26.55); nps_score(+2.54); support_tickets_90d(+0.72)
C004592,0.7161,medium,5,1,0,0.25,-19,one_year,credit_card,total_charges(+55.53); nps_score(+9.67); support_tickets_90d(+0.36)
C004593,0.6284,medium,44,0,1,0.271,57,month_to_month,pix,total_charges(+248.10); late_payments_6m(+0.27); usage_drop_30d(+0.05)
C004594,0.8086,high,38,3,0,0.021,-1,month_to_month,credit_card,total_charges(+374.62); support_tickets_90d(+1.09); nps_score(+0.51)
C004595,0.9403,high,3,2,1,0.387,23,month_to_month,credit_card,total_charges(+41.56); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C004596,0.6275,medium,54,0,0,0.186,-25,month_to_month,credit_card,total_charges(+163.69); nps_score(+12.72); usage_drop_30d(+0.03)
C004597,0.9421,high,1,1,1,-0.121,7,month_to_month,boleto,total_charges(+17.25); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004598,0.8349,high,58,1,1,-0.07,16,month_to_month,boleto,total_charges(+473.68); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004599,0.7776,high,44,1,0,0.077,6,month_to_month,boleto,total_charges(+438.20); support_tickets_90d(+0.36); usage_drop_30d(+0.01)
C004600,0.4542,low,60,2,0,0.208,2,one_year,pix,total_charges(+675.45); support_tickets_90d(+0.72); usage_drop_30d(+0.04)
C004601,0.791,high,57,2,1,0.009,21,month_to_month,pix,total_charges(+671.32); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C004602,0.3795,low,19,1,1,-0.125,55,two_year,credit_card,total_charges(+201.27); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004603,0.6456,medium,46,0,1,0.192,-13,one_year,pix,total_charges(+578.55); nps_score(+6.61); late_payments_6m(+0.27)
C004604,0.8482,high,13,0,1,-0.151,-68,one_year,credit_card,total_charges(+138.92); nps_score(+34.60); late_payments_6m(+0.27)
C004605,0.5176,medium,29,0,2,0.105,63,one_year,pix,total_charges(+431.98); late_payments_6m(+0.55); usage_drop_30d(+0.02)
C004606,0.9299,high,15,2,1,0.058,-3,month_to_month,credit_card,total_charges(+178.14); nps_score(+1.53); support_tickets_90d(+0.72)
C004607,0.6678,medium,30,2,0,-0.192,0,two_year,credit_card,total_charges(+472.08); support_tickets_90d(+0.72); has_premium(+0.00)
C004608,0.7139,medium,53,0,1,0.37,1,month_to_month,credit_card,total_charges(+637.46); late_payments_6m(+0.27); usage_drop_30d(+0.07)
C004609,0.9321,high,27,2,1,0.053,-26,month_to_month,credit_card,total_charges(+109.82); nps_score(+13.23); support_tickets_90d(+0.72)
C004610,0.6505,medium,6,1,0,-0.163,6,one_year,pix,total_charges(+108.80); support_tickets_90d(+0.36)
C004611,0.7781,high,20,2,1,0.059,10,two_year,credit_card,total_charges(+155.09); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C004612,0.7615,high,48,2,1,-0.261,35,month_to_month,credit_card,total_charges(+673.59); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C004613,0.4688,low,32,1,0,0.115,1,one_year,pix,total_charges(+306.62); support_tickets_90d(+0.36); usage_drop_30d(+0.02)
C004614,0.7945,high,34,0,0,0.205,-65,one_year,boleto,total_charges(+436.11); nps_score(+33.07); usage_drop_30d(+0.04)
C004615,0.9423,high,26,0,0,0.536,-27,month_to_month,boleto,total_charges(+188.66); nps_score(+13.74); usage_drop_30d(+0.10)
C004616,0.4738,low,18,2,1,0.068,59,two_year,pix,total_charges(+210.99); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C004617,0.8668,high,36,2,2,-0.069,-9,month_to_month,credit_card,total_charges(+315.42); nps_score(+4.58); support_tickets_90d(+0.72)
C004618,0.4139,low,38,0,0,0.087,39,one_year,credit_card,total_charges(+540.41); usage_drop_30d(+0.02); has_premium(+0.00)
C004619,0.6276,medium,54,1,0,0.309,-5,one_year,credit_card,total_charges(+591.73); nps_score(+2.54); support_tickets_90d(+0.36)
C004620,0.7633,high,38,2,0,0.14,48,month_to_month,credit_card,total_charges(+463.61); support_tickets_90d(+0.72); usage_drop_30d(+0.03)
C004621,0.4102,low,60,1,0,0.2,23,two_year,credit_card,total_charges(+175.79); support_tickets_90d(+0.36); usage_drop_30d(+0.04)
C004622,0.9165,high,50,1,0,0.187,-31,month_to_month,boleto,total_charges(+461.37); nps_score(+15.77); support_tickets_90d(+0.36)
C004623,0.9444,high,5,3,2,0.141,-21,one_year,credit_card,total_charges(+63.21); nps_score(+10.68); support_tickets_90d(+1.09)
C004624,0.9018,high,24,2,1,-0.202,-32,one_year,boleto,total_charges(+242.19); nps_score(+16.28); support_tickets_90d(+0.72)
C004625,0.7302,medium,24,2,1,-0.212,52,one_year,boleto,total_charges(+289.53); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C004626,0.9259,high,1,2,3,-0.234,-24,two_year,credit_card,nps_score(+12.21); total_charges(+5.90); late_payments_6m(+0.82)
C004627,0.587,medium,11,1,1,-0.166,7,one_year,credit_card,total_charges(+108.51); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004628,0.4828,low,46,0,0,-0.145,17,month_to_month,credit_card,total_charges(+606.96)
C004629,0.8726,high,22,2,0,0.385,28,month_to_month,boleto,total_charges(+67.56); support_tickets_90d(+0.72); usage_drop_30d(+0.07)
C004630,0.6239,medium,9,2,0,-0.077,4,one_year,credit_card,total_charges(+108.02); support_tickets_90d(+0.72)
C004631,0.87,high,18,2,0,0.068,-35,month_to_month,pix,total_charges(+154.24); nps_score(+17.81); support_tickets_90d(+0.72)
C004632,0.8479,high,17,0,0,0.006,-22,month_to_month,credit_card,total_charges(+111.20); nps_score(+11.19); has_premium(+0.00)
C004633,0.9702,high,11,3,0,0.085,-17,month_to_month,boleto,total_charges(+123.18); nps_score(+8.65); support_tickets_90d(+1.09)
C004634,0.9253,high,7,1,3,0.063,-73,two_year,credit_card,total_charges(+91.23); nps_score(+37.14); late_payments_6m(+0.82)
C004635,0.7211,medium,46,4,1,-0.176,35,one_year,credit_card,total_charges(+580.88); support_tickets_90d(+1.45); late_payments_6m(+0.27)
C004636,0.4286,low,50,1,0,0.158,38,two_year,credit_card,total_charges(+454.52); support_tickets_90d(+0.36); usage_drop_30d(+0.03)
C004637,0.8501,high,30,1,0,-0.072,-18,month_to_month,boleto,total_charges(+360.39); nps_score(+9.16); support_tickets_90d(+0.36)
C004638,0.1684,low,37,0,0,-0.078,66,two_year,credit_card,total_charges(+448.30)
C004639,0.594,medium,56,2,1,-0.005,16,one_year,pix,total_charges(+518.19); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C004640,0.7096,medium,51,1,1,0.196,50,month_to_month,credit_card,total_charges(+382.28); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C004641,0.7594,high,2,1,0,-0.062,47,month_to_month,pix,total_charges(+13.54); support_tickets_90d(+0.36); has_premium(+0.00)
C004642,0.3623,low,58,0,0,0.067,15,two_year,pix,total_charges(+695.09); usage_drop_30d(+0.01)
C004643,0.7702,high,5,1,0,0.123,-51,two_year,credit_card,total_charges(+40.09); nps_score(+25.95); support_tickets_90d(+0.36)
C004644,0.9408,high,2,2,2,0.096,27,month_to_month,credit_card,total_charges(+13.63); support_tickets_90d(+0.72); late_payments_6m(+0.55)
C004645,0.748,medium,25,1,1,0.086,38,one_year,boleto,total_charges(+110.92); support_tickets_90d(+0.36); late_payments_6m(+0.27)
